raw_received_timestamp_ms,feature_extraction_timestamp_ms,model_prediction_timestamp_ms,pair_seq,predicted_activity,risk_status,alert_triggered,risky_counter,sensor1_neutral_ax,sensor1_neutral_ay,sensor1_neutral_az,sensor2_neutral_ax,sensor2_neutral_ay,sensor2_neutral_az
640774,640774,640775,25542,elbow_flexion,Risky,Yes,9,,,,,,
641037,641037,641038,25554,elbow_flexion,Risky,Yes,10,,,,,,
641302,641302,641303,25566,elbow_flexion,Risky,Yes,11,,,,,,
641565,641566,641566,25578,elbow_flexion,Risky,Yes,12,,,,,,
641831,641831,641832,25590,elbow_flexion,Risky,Yes,13,,,,,,
642097,642097,642098,25602,elbow_flexion,Risky,Yes,14,,,,,,
642362,642362,642363,25614,sitting,Safe,No,0,,,,,,
642377,642377,642378,25626,sitting,Safe,No,0,,,,,,
642378,642378,642379,25638,sitting,Safe,No,0,,,,,,
642379,642379,642380,25650,elbow_flexion,Risky,No,1,,,,,,
642380,642380,642380,25662,elbow_flexion,Risky,No,2,,,,,,
642381,642381,642381,25674,elbow_flexion,Risky,Yes,3,,,,,,
642643,642643,642643,25686,elbow_flexion,Risky,Yes,4,,,,,,
642908,642908,642909,25698,elbow_flexion,Risky,Yes,5,,,,,,
643172,643172,643173,25710,elbow_flexion,Risky,Yes,6,,,,,,
643440,643440,643441,25722,elbow_flexion,Risky,Yes,7,,,,,,
643697,643698,643698,25734,elbow_flexion,Risky,Yes,8,,,,,,
643963,643963,643964,25746,elbow_flexion,Risky,Yes,9,,,,,,
644228,644228,644229,25758,elbow_flexion,Risky,Yes,10,,,,,,
644491,644492,644492,25770,elbow_flexion,Risky,Yes,11,,,,,,
644772,644772,644773,25782,elbow_flexion,Risky,Yes,12,,,,,,
645035,645035,645035,25794,elbow_flexion,Risky,Yes,13,,,,,,
645299,645300,645301,25806,sitting,Safe,No,0,,,,,,
645301,645301,645302,25818,sitting,Safe,No,0,,,,,,
645302,645302,645302,25830,sitting,Safe,No,0,,,,,,
645303,645303,645303,25842,sitting,Safe,No,0,,,,,,
645303,645303,645304,25854,sitting,Safe,No,0,,,,,,
645314,645315,645315,25866,sitting,Safe,No,0,,,,,,
645316,645316,645316,25878,sitting,Safe,No,0,,,,,,
645316,645316,645317,25890,sitting,Safe,No,0,,,,,,
645516,645516,645517,25902,sitting,Safe,No,0,,,,,,
645685,645685,645685,25914,sitting,Safe,No,0,,,,,,
646022,646022,646023,25926,walking,Safe,No,0,,,,,,
646191,646191,646192,25938,walking,Safe,No,0,,,,,,
646360,646360,646361,25950,shoulder_adduction,Risky,No,1,,,,,,
646607,646607,646608,25962,shoulder_adduction,Risky,No,2,,,,,,
646787,646787,646788,25974,elbow_flexion,Risky,Yes,3,,,,,,
647050,647051,647051,25986,elbow_flexion,Risky,Yes,4,,,,,,
647326,647326,647327,25998,elbow_flexion,Risky,Yes,5,,,,,,
647597,647597,647598,26010,elbow_flexion,Risky,Yes,6,,,,,,
647854,647854,647855,26022,elbow_flexion,Risky,Yes,7,,,,,,
648131,648131,648132,26034,elbow_flexion,Risky,Yes,8,,,,,,
648397,648397,648398,26046,elbow_flexion,Risky,Yes,9,,,,,,
648668,648669,648669,26058,elbow_flexion,Risky,Yes,10,,,,,,
648924,648924,648925,26070,sitting,Safe,No,0,,,,,,
648930,648930,648931,26082,sitting,Safe,No,0,,,,,,
648931,648931,648932,26094,sitting,Safe,No,0,,,,,,
649195,649195,649195,26106,sitting,Safe,No,0,,,,,,
649363,649363,649364,26118,sitting,Safe,No,0,,,,,,
649532,649532,649533,26130,sitting,Safe,No,0,,,,,,
649802,649802,649803,26142,sitting,Safe,No,0,,,,,,
649971,649971,649971,26154,sitting,Safe,No,0,,,,,,
650230,650231,650231,26166,sitting,Safe,No,0,,,,,,
650398,650399,650399,26178,sitting,Safe,No,0,,,,,,
650567,650567,650568,26190,sitting,Safe,No,0,,,,,,
650814,650815,650815,26202,sitting,Safe,No,0,,,,,,
650983,650983,650984,26214,sitting,Safe,No,0,,,,,,
651265,651265,651265,26226,sitting,Safe,No,0,,,,,,
651478,651478,651479,26238,sitting,Safe,No,0,,,,,,
651647,651647,651648,26250,sitting,Safe,No,0,,,,,,
651928,651928,651929,26262,sitting,Safe,No,0,,,,,,
652097,652097,652098,26274,sitting,Safe,No,0,,,,,,
652356,652356,652356,26286,sitting,Safe,No,0,,,,,,
652525,652525,652525,26298,sitting,Safe,No,0,,,,,,
652682,652682,652683,26310,sitting,Safe,No,0,,,,,,
652974,652975,652975,26322,sitting,Safe,No,0,,,,,,
653132,653132,653133,26334,sitting,Safe,No,0,,,,,,
653368,653369,653369,26346,sitting,Safe,No,0,,,,,,
653571,653571,653572,26358,sitting,Safe,No,0,,,,,,
653728,653729,653729,26370,sitting,Safe,No,0,,,,,,
653976,653976,653977,26382,sitting,Safe,No,0,,,,,,
654167,654167,654168,26394,sitting,Safe,No,0,,,,,,
654426,654426,654427,26406,sitting,Safe,No,0,,,,,,
654594,654595,654595,26418,sitting,Safe,No,0,,,,,,
654763,654764,654764,26430,sitting,Safe,No,0,,,,,,
655000,655000,655001,26442,sitting,Safe,No,0,,,,,,
655157,655157,655158,26454,sitting,Safe,No,0,,,,,,
655404,655405,655405,26466,sitting,Safe,No,0,,,,,,
655573,655573,655574,26478,sitting,Safe,No,0,,,,,,
655764,655764,655765,26490,sitting,Safe,No,0,,,,,,
656068,656068,656069,26502,sitting,Safe,No,0,,,,,,
656226,656226,656226,26514,sitting,Safe,No,0,,,,,,
656474,656474,656474,26526,sitting,Safe,No,0,,,,,,
656653,656653,656654,26538,sitting,Safe,No,0,,,,,,
656833,656834,656834,26550,sitting,Safe,No,0,,,,,,
657114,657115,657115,26562,sitting,Safe,No,0,,,,,,
657272,657272,657273,26574,sitting,Safe,No,0,,,,,,
657519,657520,657520,26586,sitting,Safe,No,0,,,,,,
657677,657677,657678,26598,sitting,Safe,No,0,,,,,,
657846,657846,657847,26610,sitting,Safe,No,0,,,,,,
658116,658116,658116,26622,sitting,Safe,No,0,,,,,,
658307,658307,658308,26634,sitting,Safe,No,0,,,,,,
658554,658554,658555,26646,sitting,Safe,No,0,,,,,,
658746,658746,658746,26658,sitting,Safe,No,0,,,,,,
658914,658914,658915,26670,sitting,Safe,No,0,,,,,,
659184,659184,659185,26682,sitting,Safe,No,0,,,,,,
659353,659353,659354,26694,sitting,Safe,No,0,,,,,,
659601,659601,659602,26706,sitting,Safe,No,0,,,,,,
659758,659758,659759,26718,sitting,Safe,No,0,,,,,,
659938,659938,659939,26730,sitting,Safe,No,0,,,,,,
660208,660208,660209,26742,sitting,Safe,No,0,,,,,,
660366,660366,660367,26754,sitting,Safe,No,0,,,,,,
660658,660658,660659,26766,sitting,Safe,No,0,,,,,,
660816,660816,660817,26778,sitting,Safe,No,0,,,,,,
660996,660996,660997,26790,sitting,Safe,No,0,,,,,,
661243,661243,661244,26802,sitting,Safe,No,0,,,,,,
661412,661412,661413,26814,sitting,Safe,No,0,,,,,,
661671,661671,661672,26826,sitting,Safe,No,0,,,,,,
661839,661839,661840,26838,sitting,Safe,No,0,,,,,,
662031,662031,662032,26850,sitting,Safe,No,0,,,,,,
662278,662278,662279,26862,sitting,Safe,No,0,,,,,,
662447,662447,662448,26874,sitting,Safe,No,0,,,,,,
662694,662695,662695,26886,sitting,Safe,No,0,,,,,,
662874,662875,662875,26898,sitting,Safe,No,0,,,,,,
663032,663032,663033,26910,sitting,Safe,No,0,,,,,,
663279,663280,663280,26922,sitting,Safe,No,0,,,,,,
663471,663471,663472,26934,sitting,Safe,No,0,,,,,,
663763,663763,663764,26946,sitting,Safe,No,0,,,,,,
663921,663921,663921,26958,sitting,Safe,No,0,,,,,,
664078,664078,664079,26970,sitting,Safe,No,0,,,,,,
664337,664337,664338,26982,sitting,Safe,No,0,,,,,,
664528,664528,664529,26994,sitting,Safe,No,0,,,,,,
664775,664776,664776,27006,sitting,Safe,No,0,,,,,,
664933,664933,664934,27018,sitting,Safe,No,0,,,,,,
665091,665091,665091,27030,sitting,Safe,No,0,,,,,,
665327,665327,665328,27042,sitting,Safe,No,0,,,,,,
665496,665496,665497,27054,sitting,Safe,No,0,,,,,,
665765,665766,665766,27066,sitting,Safe,No,0,,,,,,
665945,665946,665946,27078,sitting,Safe,No,0,,,,,,
666126,666126,666126,27090,sitting,Safe,No,0,,,,,,
666384,666385,666385,27102,sitting,Safe,No,0,,,,,,
666553,666553,666554,27114,sitting,Safe,No,0,,,,,,
666801,666801,666801,27126,sitting,Safe,No,0,,,,,,
666958,666958,666959,27138,sitting,Safe,No,0,,,,,,
667149,667149,667150,27150,elbow_flexion,Risky,No,1,,,,,,
667386,667386,667386,27162,elbow_flexion,Risky,No,2,,,,,,
667565,667566,667566,27174,elbow_flexion,Risky,Yes,3,,,,,,
667845,667845,667846,27186,elbow_flexion,Risky,Yes,4,,,,,,
668125,668126,668127,27198,sitting,Safe,No,0,,,,,,
668150,668151,668151,27210,sitting,Safe,No,0,,,,,,
668398,668398,668399,27222,sitting,Safe,No,0,,,,,,
668578,668578,668579,27234,sitting,Safe,No,0,,,,,,
668837,668837,668838,27246,sitting,Safe,No,0,,,,,,
669028,669028,669029,27258,sitting,Safe,No,0,,,,,,
669208,669209,669209,27270,sitting,Safe,No,0,,,,,,
669489,669489,669490,27282,sitting,Safe,No,0,,,,,,
669669,669669,669670,27294,sitting,Safe,No,0,,,,,,
669928,669928,669929,27306,sitting,Safe,No,0,,,,,,
670130,670131,670131,27318,sitting,Safe,No,0,,,,,,
670288,670288,670289,27330,sitting,Safe,No,0,,,,,,
670581,670581,670581,27342,sitting,Safe,No,0,,,,,,
670749,670749,670750,27354,sitting,Safe,No,0,,,,,,
670997,670997,670998,27366,sitting,Safe,No,0,,,,,,
671165,671165,671166,27378,sitting,Safe,No,0,,,,,,
671334,671334,671335,27390,sitting,Safe,No,0,,,,,,
671615,671616,671616,27402,sitting,Safe,No,0,,,,,,
671807,671807,671808,27414,sitting,Safe,No,0,,,,,,
672077,672077,672078,27426,sitting,Safe,No,0,,,,,,
672234,672234,672235,27438,sitting,Safe,No,0,,,,,,
672403,672403,672404,27450,sitting,Safe,No,0,,,,,,
672650,672651,672651,27462,sitting,Safe,No,0,,,,,,
672808,672808,672809,27474,elbow_flexion,Risky,No,1,,,,,,
673055,673056,673056,27486,elbow_flexion,Risky,No,2,,,,,,
673213,673213,673214,27498,shoulder_adduction,Risky,Yes,3,,,,,,
673472,673472,673473,27510,shoulder_adduction,Risky,Yes,4,,,,,,
673748,673748,673749,27522,sitting,Safe,No,0,,,,,,
673787,673787,673788,27534,sitting,Safe,No,0,,,,,,
674045,674045,674046,27546,sitting,Safe,No,0,,,,,,
674214,674214,674215,27558,sitting,Safe,No,0,,,,,,
674394,674394,674395,27570,sitting,Safe,No,0,,,,,,
674653,674653,674654,27582,sitting,Safe,No,0,,,,,,
674822,674822,674822,27594,elbow_flexion,Risky,No,1,,,,,,
675080,675081,675081,27606,elbow_flexion,Risky,No,2,,,,,,
675238,675238,675239,27618,elbow_flexion,Risky,Yes,3,,,,,,
675513,675514,675515,27630,shoulder_adduction,Risky,Yes,4,,,,,,
675793,675794,675795,27642,sitting,Safe,No,0,,,,,,
675857,675857,675858,27654,sitting,Safe,No,0,,,,,,
676160,676161,676161,27666,sitting,Safe,No,0,,,,,,
676329,676329,676330,27678,sitting,Safe,No,0,,,,,,
676498,676498,676499,27690,shoulder_adduction,Risky,No,1,,,,,,
676779,676779,676780,27702,shoulder_adduction,Risky,No,2,,,,,,
676948,676948,676949,27714,shoulder_adduction,Risky,Yes,3,,,,,,
677222,677222,677223,27726,shoulder_adduction,Risky,Yes,4,,,,,,
677499,677499,677500,27738,sitting,Safe,No,0,,,,,,
677500,677501,677501,27750,sitting,Safe,No,0,,,,,,
677769,677769,677770,27762,sitting,Safe,No,0,,,,,,
677938,677938,677939,27774,sitting,Safe,No,0,,,,,,
678197,678197,678197,27786,sitting,Safe,No,0,,,,,,
678365,678365,678366,27798,sitting,Safe,No,0,,,,,,
678523,678523,678524,27810,sitting,Safe,No,0,,,,,,
678759,678759,678760,27822,sitting,Safe,No,0,,,,,,
678917,678917,678918,27834,sitting,Safe,No,0,,,,,,
679175,679175,679176,27846,sitting,Safe,No,0,,,,,,
679344,679344,679345,27858,sitting,Safe,No,0,,,,,,
679524,679524,679525,27870,sitting,Safe,No,0,,,,,,
679805,679806,679806,27882,shoulder_adduction,Risky,No,1,,,,,,
679985,679985,679986,27894,shoulder_adduction,Risky,No,2,,,,,,
680266,680267,680267,27906,shoulder_adduction,Risky,Yes,3,,,,,,
680545,680546,680546,27918,shoulder_adduction,Risky,Yes,4,,,,,,
680825,680825,680825,27930,shoulder_adduction,Risky,Yes,5,,,,,,
681102,681103,681104,27942,shoulder_adduction,Risky,Yes,6,,,,,,
681381,681382,681383,27954,walking,Safe,No,0,,,,,,
681392,681392,681393,27966,walking,Safe,No,0,,,,,,
681571,681572,681572,27978,walking,Safe,No,0,,,,,,
681763,681763,681764,27990,sitting,Safe,No,0,,,,,,
682022,682022,682022,28002,sitting,Safe,No,0,,,,,,
682179,682179,682180,28014,sitting,Safe,No,0,,,,,,
682427,682427,682427,28026,sitting,Safe,No,0,,,,,,
682618,682618,682619,28038,sitting,Safe,No,0,,,,,,
682787,682787,682787,28050,sitting,Safe,No,0,,,,,,
683034,683034,683035,28062,sitting,Safe,No,0,,,,,,
683214,683214,683215,28074,sitting,Safe,No,0,,,,,,
683450,683450,683451,28086,sitting,Safe,No,0,,,,,,
683641,683642,683642,28098,sitting,Safe,No,0,,,,,,
683799,683799,683800,28110,shoulder_adduction,Risky,No,1,,,,,,
684035,684036,684036,28122,sitting,Safe,No,0,,,,,,
684227,684227,684227,28134,sitting,Safe,No,0,,,,,,
684519,684519,684520,28146,shoulder_adduction,Risky,No,1,,,,,,
684688,684688,684689,28158,shoulder_adduction,Risky,No,2,,,,,,
684958,684958,684959,28170,shoulder_adduction,Risky,Yes,3,,,,,,
685217,685217,685218,28182,shoulder_adduction,Risky,Yes,4,,,,,,
685493,685494,685495,28194,shoulder_adduction,Risky,Yes,5,,,,,,
685773,685773,685774,28206,walking,Safe,No,0,,,,,,
685971,685971,685972,28218,walking,Safe,No,0,,,,,,
686184,686184,686185,28230,shoulder_adduction,Risky,No,1,,,,,,
686454,686454,686455,28242,walking,Safe,No,0,,,,,,
686657,686657,686657,28254,sitting,Safe,No,0,,,,,,
686904,686904,686905,28266,sitting,Safe,No,0,,,,,,
687062,687062,687063,28278,sitting,Safe,No,0,,,,,,
687219,687219,687220,28290,sitting,Safe,No,0,,,,,,
687455,687455,687456,28302,sitting,Safe,No,0,,,,,,
687613,687613,687613,28314,shoulder_adduction,Risky,No,1,,,,,,
687860,687860,687861,28326,shoulder_adduction,Risky,No,2,,,,,,
688018,688018,688019,28338,shoulder_adduction,Risky,Yes,3,,,,,,
688295,688295,688296,28350,shoulder_adduction,Risky,Yes,4,,,,,,
688575,688575,688576,28362,sitting,Safe,No,0,,,,,,
688591,688592,688592,28374,sitting,Safe,No,0,,,,,,
688839,688839,688840,28386,sitting,Safe,No,0,,,,,,
689008,689008,689009,28398,sitting,Safe,No,0,,,,,,
689165,689165,689166,28410,sitting,Safe,No,0,,,,,,
689401,689402,689402,28422,sitting,Safe,No,0,,,,,,
689570,689571,689571,28434,sitting,Safe,No,0,,,,,,
689806,689807,689807,28446,shoulder_adduction,Risky,No,1,,,,,,
689975,689976,689976,28458,shoulder_adduction,Risky,No,2,,,,,,
690167,690167,690167,28470,sitting,Safe,No,0,,,,,,
690459,690459,690460,28482,sitting,Safe,No,0,,,,,,
690684,690684,690685,28494,sitting,Safe,No,0,,,,,,
690931,690931,690932,28506,shoulder_adduction,Risky,No,1,,,,,,
691123,691123,691124,28518,shoulder_adduction,Risky,No,2,,,,,,
691303,691303,691304,28530,shoulder_adduction,Risky,Yes,3,,,,,,
691584,691584,691585,28542,shoulder_adduction,Risky,Yes,4,,,,,,
691851,691852,691853,28554,shoulder_adduction,Risky,Yes,5,,,,,,
692128,692129,692129,28566,shoulder_adduction,Risky,Yes,6,,,,,,
692406,692406,692407,28578,shoulder_adduction,Risky,Yes,7,,,,,,
692671,692671,692672,28590,shoulder_adduction,Risky,Yes,8,,,,,,
692939,692939,692939,28602,sitting,Safe,No,0,,,,,,
692940,692940,692940,28614,sitting,Safe,No,0,,,,,,
693058,693058,693059,28626,sitting,Safe,No,0,,,,,,
693238,693238,693238,28638,sitting,Safe,No,0,,,,,,
693418,693418,693419,28650,sitting,Safe,No,0,,,,,,
693665,693666,693666,28662,sitting,Safe,No,0,,,,,,
693834,693834,693835,28674,sitting,Safe,No,0,,,,,,
694081,694082,694082,28686,sitting,Safe,No,0,,,,,,
694273,694273,694274,28698,sitting,Safe,No,0,,,,,,
694442,694442,694442,28710,sitting,Safe,No,0,,,,,,
694711,694712,694712,28722,sitting,Safe,No,0,,,,,,
694869,694869,694870,28734,sitting,Safe,No,0,,,,,,
695139,695139,695140,28746,elbow_flexion,Risky,No,1,,,,,,
695297,695297,695297,28758,elbow_flexion,Risky,No,2,,,,,,
695510,695510,695511,28770,elbow_flexion,Risky,Yes,3,,,,,,
695769,695769,695770,28782,elbow_flexion,Risky,Yes,4,,,,,,
696042,696042,696043,28794,sitting,Safe,No,0,,,,,,
696163,696163,696163,28806,sitting,Safe,No,0,,,,,,
696343,696343,696343,28818,sitting,Safe,No,0,,,,,,
696534,696534,696535,28830,sitting,Safe,No,0,,,,,,
696793,696793,696793,28842,sitting,Safe,No,0,,,,,,
696961,696962,696962,28854,sitting,Safe,No,0,,,,,,
697209,697209,697210,28866,sitting,Safe,No,0,,,,,,
697378,697378,697378,28878,sitting,Safe,No,0,,,,,,
697546,697547,697547,28890,sitting,Safe,No,0,,,,,,
697805,697806,697806,28902,sitting,Safe,No,0,,,,,,
697997,697997,697998,28914,sitting,Safe,No,0,,,,,,
698255,698255,698256,28926,shoulder_adduction,Risky,No,1,,,,,,
698424,698424,698424,28938,shoulder_adduction,Risky,No,2,,,,,,
698593,698593,698594,28950,shoulder_adduction,Risky,Yes,3,,,,,,
698862,698863,698863,28962,shoulder_adduction,Risky,Yes,4,,,,,,
699144,699144,699145,28974,sitting,Safe,No,0,,,,,,
699313,699313,699314,28986,sitting,Safe,No,0,,,,,,
699493,699493,699493,28998,sitting,Safe,No,0,,,,,,
699684,699684,699685,29010,sitting,Safe,No,0,,,,,,
699954,699954,699955,29022,sitting,Safe,No,0,,,,,,
700145,700145,700146,29034,sitting,Safe,No,0,,,,,,
700426,700426,700427,29046,sitting,Safe,No,0,,,,,,
700606,700607,700607,29058,elbow_flexion,Risky,No,1,,,,,,
700820,700820,700821,29070,elbow_flexion,Risky,No,2,,,,,,
701067,701068,701068,29082,elbow_flexion,Risky,Yes,3,,,,,,
701343,701343,701344,29094,elbow_flexion,Risky,Yes,4,,,,,,
701624,701624,701625,29106,elbow_flexion,Risky,Yes,5,,,,,,
701904,701905,701906,29118,shoulder_adduction,Risky,Yes,6,,,,,,
702168,702168,702169,29130,shoulder_adduction,Risky,Yes,7,,,,,,
702447,702448,702449,29142,shoulder_adduction,Risky,Yes,8,,,,,,
702711,702711,702712,29154,shoulder_adduction,Risky,Yes,9,,,,,,
702990,702991,702992,29166,shoulder_adduction,Risky,Yes,10,,,,,,
703256,703257,703257,29178,shoulder_adduction,Risky,Yes,11,,,,,,
703520,703521,703522,29190,sitting,Safe,No,0,,,,,,
703525,703525,703526,29202,shoulder_adduction,Risky,No,1,,,,,,
703526,703526,703527,29214,shoulder_adduction,Risky,No,2,,,,,,
703531,703531,703532,29226,standing,Safe,No,0,,,,,,
703734,703734,703735,29238,standing,Safe,No,0,,,,,,
703914,703914,703915,29250,standing,Safe,No,0,,,,,,
704161,704161,704162,29262,standing,Safe,No,0,,,,,,
704341,704342,704342,29274,standing,Safe,No,0,,,,,,
704612,704612,704612,29286,elbow_flexion,Risky,No,1,,,,,,
704791,704792,704792,29298,standing,Safe,No,0,,,,,,
704949,704949,704950,29310,pronation,Safe,No,0,,,,,,
705185,705185,705186,29322,elbow_flexion,Risky,No,1,,,,,,
705354,705354,705354,29334,elbow_flexion,Risky,No,2,,,,,,
705601,705601,705602,29346,elbow_flexion,Risky,Yes,3,,,,,,
705860,705860,705861,29358,elbow_flexion,Risky,Yes,4,,,,,,
706138,706138,706139,29370,elbow_flexion,Risky,Yes,5,,,,,,
706411,706411,706412,29382,elbow_flexion,Risky,Yes,6,,,,,,
706666,706667,706668,29394,elbow_flexion,Risky,Yes,7,,,,,,
706946,706946,706947,29406,elbow_flexion,Risky,Yes,8,,,,,,
707210,707210,707211,29418,elbow_flexion,Risky,Yes,9,,,,,,
707474,707474,707475,29430,elbow_flexion,Risky,Yes,10,,,,,,
707740,707741,707741,29442,elbow_flexion,Risky,Yes,11,,,,,,
708003,708003,708004,29454,elbow_flexion,Risky,Yes,12,,,,,,
708265,708265,708266,29466,elbow_flexion,Risky,Yes,13,,,,,,
708540,708540,708541,29478,elbow_flexion,Risky,Yes,14,,,,,,
708797,708797,708798,29490,elbow_flexion,Risky,Yes,15,,,,,,
709063,709063,709064,29502,elbow_flexion,Risky,Yes,16,,,,,,
709329,709329,709330,29514,elbow_flexion,Risky,Yes,17,,,,,,
709608,709609,709610,29526,elbow_flexion,Risky,Yes,18,,,,,,
709873,709873,709874,29538,elbow_flexion,Risky,Yes,19,,,,,,
710137,710137,710138,29550,elbow_flexion,Risky,Yes,20,,,,,,
710400,710401,710401,29562,elbow_flexion,Risky,Yes,21,,,,,,
710664,710665,710665,29574,pronation,Safe,No,0,,,,,,
710679,710680,710681,29586,pronation,Safe,No,0,,,,,,
710681,710681,710682,29598,pronation,Safe,No,0,,,,,,
710682,710682,710682,29610,pronation,Safe,No,0,,,,,,
710682,710682,710683,29622,elbow_flexion,Risky,No,1,,,,,,
710698,710698,710698,29634,sitting,Safe,No,0,,,,,,
710945,710945,710946,29646,sitting,Safe,No,0,,,,,,
711103,711103,711103,29658,sitting,Safe,No,0,,,,,,
711282,711283,711283,29670,sitting,Safe,No,0,,,,,,
711530,711530,711531,29682,sitting,Safe,No,0,,,,,,
711699,711699,711700,29694,elbow_flexion,Risky,No,1,,,,,,
711991,711991,711992,29706,elbow_flexion,Risky,No,2,,,,,,
712160,712160,712161,29718,sitting,Safe,No,0,,,,,,
712328,712329,712329,29730,sitting,Safe,No,0,,,,,,
712655,712655,712656,29742,sitting,Safe,No,0,,,,,,
712835,712835,712836,29754,sitting,Safe,No,0,,,,,,
713094,713094,713095,29766,sitting,Safe,No,0,,,,,,
713274,713274,713275,29778,sitting,Safe,No,0,,,,,,
713431,713431,713432,29790,elbow_flexion,Risky,No,1,,,,,,
713713,713713,713714,29802,elbow_flexion,Risky,No,2,,,,,,
713870,713870,713871,29814,elbow_flexion,Risky,Yes,3,,,,,,
714140,714140,714141,29826,elbow_flexion,Risky,Yes,4,,,,,,
714399,714399,714400,29838,elbow_flexion,Risky,Yes,5,,,,,,
714669,714669,714669,29850,elbow_flexion,Risky,Yes,6,,,,,,
714938,714938,714939,29862,elbow_flexion,Risky,Yes,7,,,,,,
715202,715202,715202,29874,elbow_flexion,Risky,Yes,8,,,,,,
715467,715467,715468,29886,elbow_flexion,Risky,Yes,9,,,,,,
715728,715728,715729,29898,elbow_flexion,Risky,Yes,10,,,,,,
716006,716006,716007,29910,elbow_flexion,Risky,Yes,11,,,,,,
716270,716271,716272,29922,elbow_flexion,Risky,Yes,12,,,,,,
716549,716549,716550,29934,elbow_flexion,Risky,Yes,13,,,,,,
716815,716815,716816,29946,elbow_flexion,Risky,Yes,14,,,,,,
717079,717079,717080,29958,elbow_flexion,Risky,Yes,15,,,,,,
717357,717357,717358,29970,elbow_flexion,Risky,Yes,16,,,,,,
717622,717622,717623,29982,elbow_flexion,Risky,Yes,17,,,,,,
717889,717889,717890,29994,elbow_flexion,Risky,Yes,18,,,,,,
718167,718167,718168,30006,elbow_flexion,Risky,Yes,19,,,,,,
718432,718433,718433,30018,elbow_flexion,Risky,Yes,20,,,,,,
718695,718695,718696,30030,elbow_flexion,Risky,Yes,21,,,,,,
718947,718947,718948,30042,elbow_flexion,Risky,Yes,22,,,,,,
719214,719214,719214,30054,elbow_flexion,Risky,Yes,23,,,,,,
719476,719476,719477,30066,elbow_flexion,Risky,Yes,24,,,,,,
719739,719740,719741,30078,elbow_flexion,Risky,Yes,25,,,,,,
720003,720003,720004,30090,elbow_flexion,Risky,Yes,26,,,,,,
720269,720270,720270,30102,elbow_flexion,Risky,Yes,27,,,,,,
720549,720549,720550,30114,elbow_flexion,Risky,Yes,28,,,,,,
720802,720802,720803,30126,elbow_flexion,Risky,Yes,29,,,,,,
721064,721064,721065,30138,elbow_flexion,Risky,Yes,30,,,,,,
721325,721326,721326,30150,elbow_flexion,Risky,Yes,31,,,,,,
721589,721589,721590,30162,elbow_flexion,Risky,Yes,32,,,,,,
721855,721855,721856,30174,elbow_flexion,Risky,Yes,33,,,,,,
722121,722122,722122,30186,elbow_flexion,Risky,Yes,34,,,,,,
722383,722383,722384,30198,elbow_flexion,Risky,Yes,35,,,,,,
722646,722646,722647,30210,elbow_flexion,Risky,Yes,36,,,,,,
722910,722910,722911,30222,elbow_flexion,Risky,Yes,37,,,,,,
723175,723175,723176,30234,elbow_flexion,Risky,Yes,38,,,,,,
723427,723427,723428,30246,shoulder_adduction,Risky,Yes,39,,,,,,
723688,723688,723689,30258,shoulder_adduction,Risky,Yes,40,,,,,,
723950,723950,723951,30270,shoulder_adduction,Risky,Yes,41,,,,,,
724216,724216,724217,30282,shoulder_adduction,Risky,Yes,42,,,,,,
724478,724479,724479,30294,standing,Safe,No,0,,,,,,
724479,724480,724480,30306,standing,Safe,No,0,,,,,,
724481,724481,724481,30318,sitting,Safe,No,0,,,,,,
724481,724482,724482,30330,sitting,Safe,No,0,,,,,,
724482,724482,724483,30342,sitting,Safe,No,0,,,,,,
724483,724483,724483,30354,sitting,Safe,No,0,,,,,,
724484,724484,724484,30366,sitting,Safe,No,0,,,,,,
724484,724484,724485,30378,sitting,Safe,No,0,,,,,,
724485,724485,724486,30390,standing,Safe,No,0,,,,,,
724490,724490,724490,30402,standing,Safe,No,0,,,,,,
724491,724491,724491,30414,standing,Safe,No,0,,,,,,
724737,724737,724738,30426,standing,Safe,No,0,,,,,,
724917,724917,724918,30438,standing,Safe,No,0,,,,,,
725075,725075,725076,30450,standing,Safe,No,0,,,,,,
725322,725322,725323,30462,standing,Safe,No,0,,,,,,
725491,725491,725492,30474,standing,Safe,No,0,,,,,,
725761,725761,725762,30486,sitting,Safe,No,0,,,,,,
725919,725919,725919,30498,sitting,Safe,No,0,,,,,,
726087,726087,726088,30510,sitting,Safe,No,0,,,,,,
726369,726369,726370,30522,standing,Safe,No,0,,,,,,
726527,726527,726527,30534,standing,Safe,No,0,,,,,,
726762,726762,726763,30546,standing,Safe,No,0,,,,,,
726931,726931,726932,30558,standing,Safe,No,0,,,,,,
727088,727089,727089,30570,sitting,Safe,No,0,,,,,,
727358,727359,727359,30582,sitting,Safe,No,0,,,,,,
727538,727539,727539,30594,sitting,Safe,No,0,,,,,,
727820,727820,727820,30606,sitting,Safe,No,0,,,,,,
727977,727977,727978,30618,sitting,Safe,No,0,,,,,,
728146,728146,728147,30630,sitting,Safe,No,0,,,,,,
728439,728439,728439,30642,sitting,Safe,No,0,,,,,,
728618,728619,728619,30654,sitting,Safe,No,0,,,,,,
728855,728855,728856,30666,sitting,Safe,No,0,,,,,,
729012,729012,729013,30678,standing,Safe,No,0,,,,,,
729181,729181,729182,30690,standing,Safe,No,0,,,,,,
729440,729440,729440,30702,standing,Safe,No,0,,,,,,
